content,source,rating,date,sentiment_label,sentiment_score,category,priority_score
👌,google_play,5,2026-02-21 13:53:11,neutral,0.0,Other,0.0
good 👍,google_play,5,2026-02-20 13:53:00,positive,0.4404,Other,0.0
"The most popular messaging application, growing in line with current trends. Highly useful for both personal and business use.",google_play,5,2026-02-19 13:52:58,positive,0.7897,Other,0.0
its great to use,google_play,5,2026-02-18 13:52:50,positive,0.6249,Other,0.0
good,google_play,5,2026-02-17 13:52:34,positive,0.4404,Other,0.0
good 👍,google_play,5,2026-02-23 13:52:34,positive,0.4404,Other,0.0
my best app,google_play,5,2026-02-22 13:52:30,positive,0.6369,Other,0.0
good,google_play,5,2026-02-21 13:52:02,positive,0.4404,Other,0.0
🙏🙏🙏🙏,google_play,1,2026-02-20 13:51:56,neutral,0.0,Other,0.0
good,google_play,3,2026-02-19 13:51:49,positive,0.4404,Other,0.0
perfect in all,google_play,5,2026-02-18 13:51:46,positive,0.5719,Other,0.0
Perfect,google_play,5,2026-02-17 13:51:40,positive,0.5719,Other,0.0
good,google_play,5,2026-02-23 13:51:06,positive,0.4404,Other,0.0
"secured, fast, reliable and simple. I recommend it as the best messaging app ever.",google_play,5,2026-02-22 13:50:40,positive,0.8555,Performance,0.0
excellent,google_play,5,2026-02-21 13:50:35,positive,0.5719,Other,0.0
It's my best app so far chat are encrypted and secured so nice 🔥,google_play,5,2026-02-20 13:50:23,positive,0.8889,Other,0.0
magnificent,google_play,5,2026-02-19 13:50:13,positive,0.5994,Other,0.0
alhamdulillah,google_play,5,2026-02-18 13:50:03,neutral,0.0,Other,0.0
ok,google_play,2,2026-02-17 13:49:59,positive,0.296,Other,0.0
best,google_play,5,2026-02-23 13:49:43,positive,0.6369,Other,0.0
amazing,google_play,5,2026-02-22 13:49:40,positive,0.5859,Other,0.0
please improve music list because limited song and searching not every song,google_play,4,2026-02-21 13:49:38,positive,0.5106,Other,0.0
good,google_play,1,2026-02-20 13:49:35,positive,0.4404,Other,0.0
awesome,google_play,5,2026-02-19 13:49:19,positive,0.6249,Other,0.0
no need for review ✨️✨️✨️,google_play,5,2026-02-18 13:49:17,negative,-0.296,Feature Request,90.94
good,google_play,5,2026-02-17 13:49:15,positive,0.4404,Other,0.0
it's getting me informed about everything,google_play,5,2026-02-23 13:49:12,neutral,0.0,Other,0.0
after some days messages doesnot come from other side. when i re install then it work properly three to four days and then same problem come.,google_play,1,2026-02-22 13:49:05,negative,-0.4019,Bug,108.01
very bad aap don't download this app,google_play,1,2026-02-21 13:49:02,negative,-0.5849,Other,2826.11
ওইিদুল,google_play,1,2026-02-20 13:49:00,neutral,0.0,Other,0.0
excellent app,google_play,5,2026-02-19 13:48:54,positive,0.5719,Other,0.0
good,google_play,5,2026-02-18 13:48:49,positive,0.4404,Other,0.0
very fantastic,google_play,5,2026-02-17 13:48:45,positive,0.5984,Other,0.0
nice,google_play,1,2026-02-23 13:48:39,positive,0.4215,Other,0.0
nic,google_play,5,2026-02-22 13:48:38,neutral,0.0,Other,0.0
it works perfectly,google_play,4,2026-02-21 13:48:30,positive,0.6369,Other,0.0
My absolute best app..💋,google_play,5,2026-02-20 13:48:28,positive,0.6369,Other,0.0
good 👍,google_play,5,2026-02-19 13:48:09,positive,0.4404,Other,0.0
very good 👍💯,google_play,5,2026-02-18 13:48:08,positive,0.4927,Other,0.0
very good,google_play,1,2026-02-17 13:48:07,positive,0.4927,Other,0.0
best 👌 👍,google_play,5,2026-02-23 13:48:04,positive,0.6369,Other,0.0
"Great app, video calls not the best",google_play,4,2026-02-22 13:47:59,positive,0.1857,Other,0.0
oho kya baat hai,google_play,5,2026-02-21 13:47:42,neutral,0.0,Other,0.0
excellent,google_play,5,2026-02-20 13:47:38,positive,0.5719,Other,0.0
great app,google_play,5,2026-02-19 13:47:38,positive,0.6249,Other,0.0
I really appreciate you ❤️,google_play,5,2026-02-18 13:47:28,positive,0.4576,Other,0.0
great app.,google_play,5,2026-02-17 13:47:06,positive,0.6249,Other,0.0
good,google_play,5,2026-02-23 13:47:06,positive,0.4404,Other,0.0
wonderful 😘😊,google_play,5,2026-02-22 13:47:02,positive,0.5719,Other,0.0
very very nice 👍🏻👍,google_play,5,2026-02-21 13:47:02,positive,0.5222,Other,0.0
hay,google_play,5,2026-02-20 13:46:55,neutral,0.0,Other,0.0
zaberdast app in the world 🌍,google_play,5,2026-02-19 13:46:39,neutral,0.0,Other,0.0
well,google_play,5,2026-02-18 13:46:38,positive,0.2732,Other,0.0
it's a good app and many people use it but there is a small internet issue 😕,google_play,4,2026-02-17 13:46:35,positive,0.2382,Bug,0.0
well done,google_play,5,2026-02-23 13:46:28,positive,0.2732,Other,0.0
Good,google_play,5,2026-02-22 13:45:59,positive,0.4404,Other,0.0
very good,google_play,5,2026-02-21 13:45:58,positive,0.4927,Other,0.0
good,google_play,1,2026-02-20 13:45:55,positive,0.4404,Other,0.0
nice application,google_play,5,2026-02-19 13:45:55,positive,0.4215,Other,0.0
super,google_play,5,2026-02-18 13:45:54,positive,0.5994,Other,0.0
Very good 👌 👍,google_play,5,2026-02-17 13:45:44,positive,0.4927,Other,0.0
this app is awesome,google_play,5,2026-02-23 13:45:37,positive,0.6249,Other,0.0
Good,google_play,5,2026-02-22 13:45:29,positive,0.4404,Other,0.0
Nice app,google_play,5,2026-02-21 13:45:21,positive,0.4215,Other,0.0
i love what'sapp,google_play,5,2026-02-20 13:45:15,positive,0.6369,Other,0.0
At par excellence,google_play,5,2026-02-19 13:45:05,positive,0.6249,Other,0.0
Stop censoring profile and that members tag is very irrelevant and it is Phishing and invasion of privacy. Thanks,google_play,1,2026-02-18 13:44:46,positive,0.1779,Other,0.0
this application the best application,google_play,5,2026-02-17 13:44:28,positive,0.6369,Other,0.0
ok,google_play,5,2026-02-23 13:44:14,positive,0.296,Other,0.0
Great app,google_play,5,2026-02-22 13:44:08,positive,0.6249,Other,0.0
fantastic,google_play,5,2026-02-21 13:44:07,positive,0.5574,Other,0.0
its cool,google_play,4,2026-02-20 13:43:55,positive,0.3182,Other,0.0
best app ever,google_play,5,2026-02-19 13:43:31,positive,0.6369,Other,0.0
love this app,google_play,5,2026-02-18 13:43:24,positive,0.6369,Other,0.0
😳,google_play,5,2026-02-17 13:43:24,neutral,0.0,Other,0.0
super App,google_play,4,2026-02-23 13:43:15,positive,0.5994,Other,0.0
👍,google_play,5,2026-02-22 13:43:12,neutral,0.0,Other,0.0
why am I seeing statuses of people that are not my contact?,google_play,1,2026-02-21 13:42:46,neutral,0.0,Other,0.0
good,google_play,5,2026-02-20 13:42:43,positive,0.4404,Other,0.0
very good,google_play,5,2026-02-19 13:42:38,positive,0.4927,Other,0.0
it's great and educative,google_play,5,2026-02-18 13:42:31,positive,0.6249,Other,0.0
good,google_play,5,2026-02-17 13:42:29,positive,0.4404,Other,0.0
impressive 😍,google_play,5,2026-02-23 13:42:24,positive,0.5106,Other,0.0
you guys are doing a good job 👍👍,google_play,5,2026-02-22 13:42:24,positive,0.4404,Other,0.0
good app,google_play,5,2026-02-21 13:42:08,positive,0.4404,Other,0.0
ok,google_play,3,2026-02-20 13:41:59,positive,0.296,Other,0.0
very good app,google_play,5,2026-02-19 13:41:59,positive,0.4927,Other,0.0
very nice 👍,google_play,5,2026-02-18 13:41:44,positive,0.4754,Other,0.0
I like what's app,google_play,5,2026-02-17 13:41:35,positive,0.3612,Other,0.0
pretty user friendly and I like the updates.,google_play,4,2026-02-23 13:41:32,positive,0.836,Other,0.0
very good,google_play,5,2026-02-22 13:41:23,positive,0.4927,Other,0.0
"My experience with this app has always been excellent, there are regular updates making the app more user friendly with each update as well as it is perfect app for communication in both work and personal life. With a strong connection the calls are clear, instant message delivery and overall the experience is smooth.",google_play,5,2026-02-21 13:41:11,positive,0.9576,Other,0.0
has worked well for as long as I remember,google_play,5,2026-02-20 13:41:07,positive,0.2732,Other,0.0
great,google_play,5,2026-02-19 13:40:46,positive,0.6249,Other,0.0
excellent,google_play,5,2026-02-18 13:40:43,positive,0.5719,Other,0.0
nice,google_play,5,2026-02-17 13:40:31,positive,0.4215,Other,0.0
great messaging app,google_play,5,2026-02-23 13:40:21,positive,0.6249,Other,0.0
excellent service,google_play,5,2026-02-22 13:40:16,positive,0.5719,Other,0.0
ok,google_play,3,2026-02-21 13:40:12,positive,0.296,Other,0.0
thank you,google_play,5,2026-02-20 13:40:11,positive,0.3612,Other,0.0
👍,google_play,5,2026-02-19 13:40:09,neutral,0.0,Other,0.0
good 😊,google_play,5,2026-02-18 13:40:02,positive,0.4404,Other,0.0
VERY Good.,google_play,5,2026-02-17 13:39:46,positive,0.4927,Other,0.0
very nice app 👍,google_play,5,2026-02-23 13:39:44,positive,0.4754,Other,0.0
Excellent app.,google_play,5,2026-02-22 13:39:34,positive,0.5719,Other,0.0
my whatsapp blocked..how to unblock my WhatsApp account..plz support,google_play,1,2026-02-21 13:39:24,positive,0.4019,Other,0.0
fix the problem of login out people it's so destructive and annoying,google_play,1,2026-02-20 13:39:22,negative,-0.8952,Bug,140.07
wonderful,google_play,5,2026-02-19 13:39:15,positive,0.5719,Other,0.0
"It is used for messaging,communication",google_play,5,2026-02-18 13:39:12,neutral,0.0,Other,0.0
good,google_play,5,2026-02-17 13:39:06,positive,0.4404,Other,0.0
good,google_play,5,2026-02-23 13:38:57,positive,0.4404,Other,0.0
wonderful app,google_play,5,2026-02-22 13:38:44,positive,0.5719,Other,0.0
good,google_play,5,2026-02-21 13:38:41,positive,0.4404,Other,0.0
nice,google_play,5,2026-02-20 13:38:27,positive,0.4215,Other,0.0
good,google_play,5,2026-02-19 13:37:51,positive,0.4404,Other,0.0
excellent,google_play,5,2026-02-18 13:37:51,positive,0.5719,Other,0.0
super,google_play,3,2026-02-17 13:37:41,positive,0.5994,Other,0.0
it very easy and fun faster,google_play,5,2026-02-23 13:37:33,positive,0.7755,Performance,0.0
excellent service,google_play,5,2026-02-22 13:37:23,positive,0.5719,Other,0.0
good,google_play,5,2026-02-21 13:37:20,positive,0.4404,Other,0.0
great 👌 easy communication,google_play,5,2026-02-20 13:37:14,positive,0.7906,Other,0.0
😊 Good 👍,google_play,5,2026-02-19 13:36:58,positive,0.4404,Other,0.0
Very nice app,google_play,5,2026-02-18 13:36:31,positive,0.4754,Other,0.0
Good,google_play,5,2026-02-17 13:36:17,positive,0.4404,Other,0.0
it's work,google_play,3,2026-02-23 13:36:15,neutral,0.0,Other,0.0
best 👌,google_play,4,2026-02-22 13:36:10,positive,0.6369,Other,0.0
very best,google_play,5,2026-02-21 13:36:04,positive,0.6697,Other,0.0
So far so good,google_play,3,2026-02-20 13:36:01,positive,0.6213,Other,0.0
😃,google_play,5,2026-02-19 13:35:50,neutral,0.0,Other,0.0
lack other things but on the other phone they are there,google_play,2,2026-02-18 13:35:50,negative,-0.1655,Other,2794.59
simpli,google_play,3,2026-02-17 13:35:46,neutral,0.0,Other,0.0
good,google_play,5,2026-02-23 13:35:43,positive,0.4404,Other,0.0
good app and easy to use,google_play,5,2026-02-22 13:35:40,positive,0.7003,Other,0.0
easy to chat in group,google_play,4,2026-02-21 13:35:27,positive,0.4404,Other,0.0
"I think it's high time WhatsApp looks into the Call schedule since it has become a place where groups meet. Let there be a room where a group call can be scheduled and how long such group calls are expected to last , be determined...",google_play,4,2026-02-20 13:35:22,positive,0.34,UI/UX,0.0
I love it here,google_play,5,2026-02-19 13:35:09,positive,0.6369,Other,0.0
nice,google_play,5,2026-02-18 13:34:55,positive,0.4215,Other,0.0
good,google_play,5,2026-02-17 13:34:25,positive,0.4404,Other,0.0
good,google_play,5,2026-02-23 13:34:11,positive,0.4404,Other,0.0
excellent service,google_play,5,2026-02-22 13:34:11,positive,0.5719,Other,0.0
good,google_play,5,2026-02-21 13:34:10,positive,0.4404,Other,0.0
best,google_play,5,2026-02-20 13:34:09,positive,0.6369,Other,0.0
I'm trying to call but my calls can't go through,google_play,1,2026-02-19 13:34:01,neutral,0.0,Other,0.0
it's good 👍,google_play,5,2026-02-18 13:33:53,positive,0.4404,Other,0.0
nice,google_play,5,2026-02-17 13:33:53,positive,0.4215,Other,0.0
"Thank you, it's okay.",google_play,5,2026-02-23 13:33:41,positive,0.5267,Other,0.0
i like,google_play,5,2026-02-22 13:33:40,positive,0.3612,Other,0.0
good 👍,google_play,4,2026-02-21 13:33:30,positive,0.4404,Other,0.0
nice,google_play,5,2026-02-20 13:33:19,positive,0.4215,Other,0.0
good,google_play,2,2026-02-19 13:33:18,positive,0.4404,Other,0.0
good,google_play,5,2026-02-18 13:33:12,positive,0.4404,Other,0.0
good 👍,google_play,4,2026-02-17 13:33:09,positive,0.4404,Other,0.0
good,google_play,5,2026-02-23 13:33:08,positive,0.4404,Other,0.0
good,google_play,1,2026-02-22 13:33:07,positive,0.4404,Other,0.0
very good,google_play,5,2026-02-21 13:32:59,positive,0.4927,Other,0.0
good for any msg and call others details,google_play,5,2026-02-20 13:32:56,positive,0.4404,Other,0.0
good,google_play,5,2026-02-19 13:32:42,positive,0.4404,Other,0.0
nice,google_play,5,2026-02-18 13:32:27,positive,0.4215,Other,0.0
good 👍,google_play,5,2026-02-17 13:32:27,positive,0.4404,Other,0.0
ok,google_play,5,2026-02-23 13:32:19,positive,0.296,Other,0.0
nice and grate,google_play,5,2026-02-22 13:32:17,positive,0.4215,Other,0.0
best hai WhatsApp mujhe bhoot pasand hai,google_play,5,2026-02-21 13:32:12,positive,0.6369,Other,0.0
good,google_play,5,2026-02-20 13:32:03,positive,0.4404,Other,0.0
it's very useful,google_play,5,2026-02-19 13:31:59,positive,0.4927,Other,0.0
very nice,google_play,5,2026-02-18 13:31:58,positive,0.4754,Other,0.0
nice and communicated,google_play,3,2026-02-17 13:31:55,positive,0.4215,Other,0.0
wow so beautiful 😍,google_play,5,2026-02-23 13:31:54,positive,0.8399,UI/UX,0.0
Good,google_play,5,2026-02-22 13:31:43,positive,0.4404,Other,0.0
Whatsapp is so so great,google_play,5,2026-02-21 13:31:30,positive,0.7642,Other,0.0
nice,google_play,5,2026-02-20 13:31:18,positive,0.4215,Other,0.0
good,google_play,3,2026-02-19 13:31:00,positive,0.4404,Other,0.0
bahut accha aap h,google_play,4,2026-02-18 13:30:58,neutral,0.0,Other,0.0
"This is a great platform for all, but one thing is it does not allowed sharing large files. So I suggest if something can be done on that. Thanks.",google_play,5,2026-02-17 13:30:57,positive,0.5271,Other,0.0
good app,google_play,5,2026-02-23 13:30:53,positive,0.4404,Other,0.0
cool 😎,google_play,5,2026-02-22 13:30:52,positive,0.3182,Other,0.0
nice 👍,google_play,5,2026-02-21 13:30:51,positive,0.4215,Other,0.0
good 👍,google_play,5,2026-02-20 13:30:39,positive,0.4404,Other,0.0
wow this WhatsApp is so nice,google_play,5,2026-02-19 13:30:27,positive,0.8134,Other,0.0
very good service,google_play,5,2026-02-18 13:30:18,positive,0.4927,Other,0.0
good,google_play,5,2026-02-17 13:30:16,positive,0.4404,Other,0.0
very gd platform,google_play,4,2026-02-23 13:29:51,neutral,0.0,Other,0.0
the best,google_play,5,2026-02-22 13:29:31,positive,0.6369,Other,0.0
good 😊👍🏻,google_play,5,2026-02-21 13:29:25,positive,0.4404,Other,0.0
Nice,google_play,5,2026-02-20 13:29:06,positive,0.4215,Other,0.0
good app,google_play,4,2026-02-19 13:28:57,positive,0.4404,Other,0.0
🌷 Tuli 🌷🥰,google_play,1,2026-02-18 13:28:33,neutral,0.0,Other,0.0
good,google_play,5,2026-02-17 13:28:33,positive,0.4404,Other,0.0
Just give me back my WhatsApp number please.,google_play,5,2026-02-23 13:28:18,positive,0.3818,Other,0.0
Nice,google_play,5,2026-02-22 13:28:15,positive,0.4215,Other,0.0
good,google_play,4,2026-02-21 13:28:11,positive,0.4404,Other,0.0
Is this lizard being real rn. Where's the damn code?,google_play,1,2026-02-20 13:28:08,negative,-0.4019,Other,2811.87
very good,google_play,5,2026-02-19 13:28:01,positive,0.4927,Other,0.0
it really amazing having this,google_play,5,2026-02-18 13:27:59,positive,0.624,Other,0.0
good,google_play,5,2026-02-17 13:27:47,positive,0.4404,Other,0.0
😔😔,google_play,5,2026-02-23 13:27:45,neutral,0.0,Other,0.0
Why I'm not able to transfer chats from my existing android to new Iphone (set up completed) through transfer chat option in the application,google_play,2,2026-02-22 13:27:45,neutral,0.0,Other,0.0
Good,google_play,3,2026-02-21 13:27:45,positive,0.4404,Other,0.0
volume was low,google_play,3,2026-02-20 13:27:42,negative,-0.2732,Other,2802.94
Manish Kumar Nice❤❤,google_play,5,2026-02-19 13:27:40,neutral,0.0,Other,0.0
wow 😲,google_play,5,2026-02-18 13:27:39,positive,0.5859,Other,0.0
Thanks Very much,google_play,5,2026-02-17 13:27:34,positive,0.4404,Other,0.0
good,google_play,5,2026-02-23 13:27:25,positive,0.4404,Other,0.0
This What'sapp Only vary Good app.,google_play,5,2026-02-22 13:27:21,positive,0.4404,Other,0.0
not excellent in greater noida at my current location,google_play,3,2026-02-21 13:27:15,negative,-0.6259,Other,2829.06
Best option for Communication in World,google_play,5,2026-02-20 13:27:06,positive,0.6369,Other,0.0
bad,google_play,2,2026-02-19 13:26:49,negative,-0.5423,Other,2820.15
Nice app,google_play,4,2026-02-18 13:26:28,positive,0.4215,Other,0.0
bestest app,google_play,5,2026-02-17 13:26:24,neutral,0.0,Other,0.0
my favorite app,google_play,4,2026-02-23 13:26:16,positive,0.4588,Other,0.0
good,google_play,5,2026-02-22 13:26:12,positive,0.4404,Other,0.0
good👍,google_play,5,2026-02-21 13:26:09,neutral,0.0,Other,0.0
the best 👌,google_play,5,2026-02-20 13:26:08,positive,0.6369,Other,0.0
good,google_play,5,2026-02-19 13:25:56,positive,0.4404,Other,0.0
good,google_play,5,2026-02-18 13:25:55,positive,0.4404,Other,0.0
its so good as i talk with everyone with no problems ..,google_play,5,2026-02-17 13:25:49,negative,-0.1796,Bug,89.02
excellent app,google_play,5,2026-02-23 13:25:26,positive,0.5719,Other,0.0
good,google_play,5,2026-02-22 13:25:18,positive,0.4404,Other,0.0
perfect,google_play,5,2026-02-21 13:25:09,positive,0.5719,Other,0.0
ok,google_play,3,2026-02-20 13:25:06,positive,0.296,Other,0.0
Whatsapp is really nice 👍👍👍,google_play,5,2026-02-19 13:25:04,positive,0.4754,Other,0.0
satisfactory,google_play,5,2026-02-18 13:25:02,positive,0.3612,Other,0.0
Good 😊,google_play,5,2026-02-17 13:24:51,positive,0.4404,Other,0.0
Not even good because of spams,google_play,1,2026-02-23 13:24:50,negative,-0.3412,Other,2810.39
it's a very reliable web,google_play,5,2026-02-22 13:24:38,neutral,0.0,Other,0.0
nice,google_play,5,2026-02-21 13:24:35,positive,0.4215,Other,0.0
Hi need help to update my whatsapp please,google_play,5,2026-02-20 13:24:24,positive,0.6124,Feature Request,0.0
it's really amazing,google_play,5,2026-02-19 13:24:19,positive,0.624,Other,0.0
excellent,google_play,5,2026-02-18 13:24:18,positive,0.5719,Other,0.0
nice,google_play,5,2026-02-17 13:24:14,positive,0.4215,Other,0.0
it's fine,google_play,5,2026-02-23 13:24:12,positive,0.2023,Other,0.0
verry nice,google_play,5,2026-02-22 13:24:12,positive,0.4215,Other,0.0
excellent,google_play,5,2026-02-21 13:24:07,positive,0.5719,Other,0.0
♥️♥️♥️♥️,google_play,5,2026-02-20 13:24:06,neutral,0.0,Other,0.0
good service,google_play,5,2026-02-19 13:23:49,positive,0.4404,Other,0.0
better than normal phone calls i think.,google_play,5,2026-02-18 13:23:47,positive,0.4404,Other,0.0
ok,google_play,3,2026-02-17 13:23:44,positive,0.296,Other,0.0
Nice,google_play,5,2026-02-23 13:23:31,positive,0.4215,Other,0.0
nice 👍,google_play,5,2026-02-22 13:23:29,positive,0.4215,Other,0.0
very good to operate,google_play,5,2026-02-21 13:23:17,positive,0.4927,Other,0.0
Too Good 👍👍,google_play,5,2026-02-20 13:23:03,positive,0.4404,Other,0.0
good,google_play,5,2026-02-19 13:22:46,positive,0.4404,Other,0.0
good to use,google_play,5,2026-02-18 13:22:38,positive,0.4404,Other,0.0
that's good 👍,google_play,5,2026-02-17 13:22:35,positive,0.4404,Other,0.0
nice 🙂👍,google_play,5,2026-02-23 13:22:12,positive,0.4215,Other,0.0
good,google_play,4,2026-02-22 13:21:56,positive,0.4404,Other,0.0
good,google_play,4,2026-02-21 13:21:33,positive,0.4404,Other,0.0
too many issues and too frequent updates.,google_play,1,2026-02-20 13:21:33,neutral,0.0,Bug,0.0
fast communication for Android,google_play,5,2026-02-19 13:21:23,neutral,0.0,Performance,0.0
I love you WhatsApp you are the best app in the world again love you 🥰😘 I am from India my name gopal singh khara 🤩,google_play,5,2026-02-18 13:21:13,positive,0.9274,Other,0.0
Amazing,google_play,5,2026-02-17 13:21:12,positive,0.5859,Other,0.0
Good,google_play,5,2026-02-23 13:21:07,positive,0.4404,Other,0.0
nice,google_play,5,2026-02-22 13:20:40,positive,0.4215,Other,0.0
"i use whatsapp most because it provides more safety than other social media, keeps privacy and is easy to use for every one",google_play,3,2026-02-21 13:20:37,positive,0.7178,Other,0.0
best wishes,google_play,4,2026-02-20 13:20:30,positive,0.7003,Feature Request,0.0
okay thanks 👍🙏,google_play,5,2026-02-19 13:20:16,positive,0.5859,Other,0.0
ok,google_play,5,2026-02-18 13:20:10,positive,0.296,Other,0.0
good,google_play,5,2026-02-17 13:19:59,positive,0.4404,Other,0.0
please whatsapp problem solce kar do please,google_play,1,2026-02-23 13:19:49,positive,0.2263,Bug,0.0
nice app,google_play,5,2026-02-22 13:19:46,positive,0.4215,Other,0.0
this is awesome app,google_play,5,2026-02-21 13:19:36,positive,0.6249,Other,0.0
i like this app,google_play,5,2026-02-20 13:19:29,positive,0.3612,Other,0.0
My account was banned for about one week.,google_play,1,2026-02-19 13:19:17,negative,-0.4588,Other,2814.59
good app,google_play,5,2026-02-18 13:19:15,positive,0.4404,Other,0.0
nice,google_play,5,2026-02-17 13:19:12,positive,0.4215,Other,0.0
With this application you have access to: •Chats💯 •Video calls💯 •Voice notes💯 •Status veiws💯 •Group chats💯 with your family and friends.,google_play,5,2026-02-23 13:19:12,positive,0.4767,Other,0.0
খুব ভালো,google_play,5,2026-02-22 13:19:06,neutral,0.0,Other,0.0
nice👍,google_play,5,2026-02-21 13:18:58,neutral,0.0,Other,0.0
so good,google_play,5,2026-02-20 13:18:55,positive,0.4927,Other,0.0
feature nt wrking proper,google_play,1,2026-02-19 13:18:42,neutral,0.0,Feature Request,0.0
satisfied 😁,google_play,3,2026-02-18 13:18:40,positive,0.4215,Other,0.0
nice,google_play,5,2026-02-17 13:18:37,positive,0.4215,Other,0.0
I like this application,google_play,5,2026-02-23 13:18:33,positive,0.3612,Other,0.0
good app,google_play,5,2026-02-22 13:18:31,positive,0.4404,Other,0.0
very good in communication,google_play,4,2026-02-21 13:18:22,positive,0.4927,Other,0.0
best app,google_play,5,2026-02-20 13:18:22,positive,0.6369,Other,0.0
Good App🤍,google_play,5,2026-02-19 13:18:16,positive,0.4404,Other,0.0
good,google_play,5,2026-02-18 13:18:12,positive,0.4404,Other,0.0
it's a nice app to chat and has 100 percent privacy but it would be better if the call logs and status of an hidden chat are kept hidden too,google_play,5,2026-02-17 13:17:57,positive,0.6956,Other,0.0
hehe acha hai app aur kya,google_play,5,2026-02-23 13:17:56,neutral,0.0,Other,0.0
"user-friendly, very helpfull in daily life journey.",google_play,4,2026-02-22 13:17:48,neutral,0.0,Other,0.0
bad,google_play,1,2026-02-21 13:17:32,negative,-0.5423,Other,2823.05
good,google_play,5,2026-02-20 13:17:25,positive,0.4404,Other,0.0
they're improving,google_play,4,2026-02-19 13:17:18,positive,0.4215,Other,0.0
good app,google_play,5,2026-02-18 13:17:14,positive,0.4404,Other,0.0
Great,google_play,4,2026-02-17 13:17:12,positive,0.6249,Other,0.0
ok,google_play,4,2026-02-23 13:16:47,positive,0.296,Other,0.0
Love it,google_play,5,2026-02-22 13:16:38,positive,0.6369,Other,0.0
very good app,google_play,5,2026-02-21 13:16:37,positive,0.4927,Other,0.0
lovable,google_play,5,2026-02-20 13:16:27,positive,0.6124,Other,0.0
very good 👍,google_play,5,2026-02-19 13:16:25,positive,0.4927,Other,0.0
good working,google_play,4,2026-02-18 13:16:21,positive,0.4404,Other,0.0
good experience,google_play,5,2026-02-17 13:16:20,positive,0.4404,Other,0.0
excellent,google_play,5,2026-02-23 13:16:07,positive,0.5719,Other,0.0
lock glitch,google_play,4,2026-02-22 13:16:04,neutral,0.0,Bug,0.0
good 😊,google_play,5,2026-02-21 13:15:55,positive,0.4404,Other,0.0
best app,google_play,5,2026-02-20 13:15:47,positive,0.6369,Other,0.0
"""WhatsApp not working"" that pop up is annoying, the app is quite functional but the pop up won't let me breath. it's not memory issues, not storage either cause my phone has 89G free storage and 12G RAM and I have heavy games on it but only WhatsApp keeps showing that.",google_play,2,2026-02-19 13:15:33,positive,0.5574,Bug,0.0
good,google_play,5,2026-02-18 13:15:27,positive,0.4404,Other,0.0
what's web open slowly and late,google_play,1,2026-02-17 13:15:23,neutral,0.0,Performance,0.0
good,google_play,5,2026-02-23 13:14:54,positive,0.4404,Other,0.0
Great app,google_play,5,2026-02-22 13:14:50,positive,0.6249,Other,0.0
Good,google_play,5,2026-02-21 13:14:46,positive,0.4404,Other,0.0
I donot like new updates,google_play,3,2026-02-20 13:14:38,positive,0.3612,Other,0.0
it just to good 😊,google_play,5,2026-02-19 13:14:29,positive,0.4404,Other,0.0
good,google_play,5,2026-02-18 13:14:19,positive,0.4404,Other,0.0
great,google_play,5,2026-02-17 13:14:11,positive,0.6249,Other,0.0
nice,google_play,5,2026-02-23 13:14:10,positive,0.4215,Other,0.0
so good,google_play,5,2026-02-22 13:14:04,positive,0.4927,Other,0.0
Account get banned without reason and not able to appeal My phone number is my official business contact printed on my business cards and used by my clients for legitimate financial advisory communication. I understand that including my employer’s name and logo in my profile may have triggered impersonation concerns. I did not intend to misrepresent the institution and I am fully willing to remove all branding and comply with WhatsApp policies but no respond,google_play,1,2026-02-21 13:13:56,negative,-0.5647,Other,2824.66
WhatsApp Fantastic,google_play,4,2026-02-20 13:13:45,positive,0.5574,Other,0.0
super 😍,google_play,3,2026-02-19 13:13:37,positive,0.5994,Other,0.0
Good,google_play,5,2026-02-18 13:13:37,positive,0.4404,Other,0.0
The very common communication app.,google_play,5,2026-02-17 13:13:31,neutral,0.0,Other,0.0
"WhatsApp was good, simple and good. now it has forced changes continuously tinkered with. leave it alone. it's a messaging app, I don't need to see statuses or sign up for continual updates from F1 or other stuff I don't care about. I don't need AI on a message app either.",google_play,1,2026-02-23 13:13:17,negative,-0.2565,Feature Request,91.84
beautiful,google_play,5,2026-02-22 13:13:15,positive,0.5994,UI/UX,0.0
GREAT FUTURES,google_play,5,2026-02-21 13:13:01,positive,0.6249,Other,0.0
good,google_play,5,2026-02-20 13:12:59,positive,0.4404,Other,0.0
behtarin,google_play,5,2026-02-19 13:12:54,neutral,0.0,Other,0.0
Good,google_play,5,2026-02-18 13:12:45,positive,0.4404,Other,0.0
ok,google_play,5,2026-02-17 13:12:28,positive,0.296,Other,0.0
good,google_play,5,2026-02-23 13:12:20,positive,0.4404,Other,0.0
thank you everyone,google_play,5,2026-02-22 13:12:17,positive,0.3612,Other,0.0
this is crazy apppp,google_play,5,2026-02-21 13:12:01,negative,-0.34,Other,2808.48
good,google_play,5,2026-02-20 13:11:59,positive,0.4404,Other,0.0
👌🏽,google_play,5,2026-02-19 13:11:39,neutral,0.0,Other,0.0
Superb,google_play,5,2026-02-18 13:11:38,positive,0.6249,Other,0.0
This days the app is worse they remove pop option you can't tell when someone sent you a message unless you open the app,google_play,2,2026-02-17 13:11:29,negative,-0.4767,Other,2813.24
Guys this is good idea,google_play,5,2026-02-23 13:10:59,positive,0.4404,Other,0.0
