content,source,rating,date,sentiment_label,sentiment_score,category,priority_score
very good,google_play,5,2026-02-23 14:49:16,positive,0.4927,Other,0.0
i want to back up my all text messages,google_play,5,2026-02-22 14:49:10,positive,0.0772,Feature Request,0.0
life partner,google_play,5,2026-02-21 14:49:07,neutral,0.0,Other,0.0
👍,google_play,5,2026-02-20 14:48:55,neutral,0.0,Other,0.0
Best ever,google_play,5,2026-02-19 14:48:51,positive,0.6369,Other,0.0
good o,google_play,5,2026-02-18 14:48:48,positive,0.4404,Other,0.0
good,google_play,5,2026-02-17 14:48:34,positive,0.4404,Other,0.0
good,google_play,5,2026-02-23 14:48:34,positive,0.4404,Other,0.0
nice,google_play,5,2026-02-22 14:48:31,positive,0.4215,Other,0.0
very good 👍😊,google_play,5,2026-02-21 14:48:15,positive,0.4927,Other,0.0
Incredible app,google_play,5,2026-02-20 14:48:12,neutral,0.0,Other,0.0
all is well,google_play,5,2026-02-19 14:48:05,positive,0.2732,Other,0.0
is awesome thanks to you Google play,google_play,5,2026-02-18 14:48:01,positive,0.8555,Other,0.0
best apps,google_play,3,2026-02-17 14:47:58,positive,0.6369,Other,0.0
It's great 👍🏻 👌 ☺️,google_play,5,2026-02-23 14:47:54,positive,0.6249,Other,0.0
excellent,google_play,5,2026-02-22 14:47:54,positive,0.5719,Other,0.0
ok,google_play,4,2026-02-21 14:47:40,positive,0.296,Other,0.0
Soo nice,google_play,5,2026-02-20 14:47:40,positive,0.4215,Other,0.0
best' app for mobile phones I like the idea message was automatically generated by watching,google_play,5,2026-02-19 14:47:18,positive,0.7717,Other,0.0
okk,google_play,5,2026-02-18 14:47:17,neutral,0.0,Other,0.0
"What's the point of adding ads to personal accounts, literally absurd and violates people's privacy.",google_play,1,2026-02-17 14:47:08,negative,-0.5106,Feature Request,100.32
makes my life and convent.,google_play,5,2026-02-23 14:47:00,neutral,0.0,Other,0.0
mujhe status nahi dikha Rahe hai na hi thik ho RAHE hai 🥺🥺🥺😭😭,google_play,1,2026-02-22 14:46:50,neutral,0.0,Other,0.0
good,google_play,5,2026-02-21 14:46:45,positive,0.4404,Other,0.0
good,google_play,5,2026-02-20 14:46:44,positive,0.4404,Other,0.0
osm,google_play,5,2026-02-19 14:46:26,neutral,0.0,Other,0.0
its extraordinary,google_play,5,2026-02-18 14:46:08,neutral,0.0,Other,0.0
good thinks,google_play,5,2026-02-17 14:46:07,positive,0.4404,Other,0.0
very nice spp,google_play,5,2026-02-23 14:45:58,positive,0.4754,Other,0.0
it work very well,google_play,3,2026-02-22 14:45:26,positive,0.3384,Other,0.0
very nice sarvice 👍👍,google_play,5,2026-02-21 14:45:19,positive,0.4754,Other,0.0
good I think,google_play,5,2026-02-20 14:45:18,positive,0.4404,Other,0.0
Excellent,google_play,5,2026-02-19 14:45:18,positive,0.5719,Other,0.0
It's has been a amazing app to me,google_play,5,2026-02-18 14:45:05,positive,0.5859,Other,0.0
very nice,google_play,5,2026-02-17 14:44:30,positive,0.4754,Other,0.0
Nice app,google_play,5,2026-02-23 14:44:19,positive,0.4215,Other,0.0
this is the best place to be,google_play,5,2026-02-22 14:44:16,positive,0.6369,Other,0.0
Sometimes there are problems while talking on video calls,google_play,3,2026-02-21 14:44:02,negative,-0.4019,Bug,97.94
very nice,google_play,5,2026-02-20 14:44:01,positive,0.4754,Other,0.0
Nice app,google_play,5,2026-02-19 14:44:00,positive,0.4215,Other,0.0
Very Good 😊,google_play,5,2026-02-18 14:43:59,positive,0.4927,Other,0.0
good,google_play,5,2026-02-17 14:43:57,positive,0.4404,Other,0.0
suitable,google_play,5,2026-02-23 14:43:50,neutral,0.0,UI/UX,0.0
I can talk to my friends I can also do video calls and it's the best app for communication,google_play,5,2026-02-22 14:43:42,positive,0.8074,Other,0.0
ممتاز,google_play,5,2026-02-21 14:43:32,neutral,0.0,Other,0.0
so great,google_play,5,2026-02-20 14:43:24,positive,0.659,Other,0.0
wow 😲😳,google_play,5,2026-02-19 14:43:18,positive,0.5859,Other,0.0
Connecting lives,google_play,5,2026-02-18 14:43:10,neutral,0.0,Other,0.0
Good,google_play,5,2026-02-17 14:43:09,positive,0.4404,Other,0.0
this is very useful app,google_play,5,2026-02-23 14:42:48,positive,0.4927,Other,0.0
"Unable to open the app, some error probably and this issue is repetitive",google_play,1,2026-02-22 14:42:42,negative,-0.5719,Bug,111.7
i find the app very good 👍,google_play,4,2026-02-21 14:42:41,positive,0.4927,Other,0.0
good,google_play,5,2026-02-20 14:42:33,positive,0.4404,Other,0.0
excellent,google_play,5,2026-02-19 14:42:31,positive,0.5719,Other,0.0
WhatsApp is amazing,google_play,5,2026-02-18 14:42:29,positive,0.5859,Other,0.0
it makes me busy even if I am bored,google_play,5,2026-02-17 14:42:07,negative,-0.2732,Other,2806.76
great service,google_play,3,2026-02-23 14:41:54,positive,0.6249,Other,0.0
perfect,google_play,5,2026-02-22 14:41:49,positive,0.5719,Other,0.0
ok,google_play,5,2026-02-21 14:41:43,positive,0.296,Other,0.0
it's cool and fast,google_play,5,2026-02-20 14:41:19,positive,0.3182,Performance,0.0
very good,google_play,5,2026-02-19 14:41:17,positive,0.4927,Other,0.0
❤️,google_play,5,2026-02-18 14:41:16,neutral,0.0,Other,0.0
good job,google_play,5,2026-02-17 14:41:13,positive,0.4404,Other,0.0
🥰😍,google_play,5,2026-02-23 14:41:09,neutral,0.0,Other,0.0
nice,google_play,5,2026-02-22 14:41:08,positive,0.4215,Other,0.0
👍,google_play,1,2026-02-21 14:40:55,neutral,0.0,Other,0.0
Excellent,google_play,5,2026-02-20 14:40:54,positive,0.5719,Other,0.0
good,google_play,5,2026-02-19 14:40:23,positive,0.4404,Other,0.0
fantastic 😍,google_play,5,2026-02-18 14:40:15,positive,0.5574,Other,0.0
I love WhatsApp,google_play,5,2026-02-17 14:40:12,positive,0.6369,Other,0.0
ഹാപ്പി,google_play,5,2026-02-23 14:40:09,neutral,0.0,Other,0.0
"খুবই ভালো, কিন্তু কোনো ডকুমেন্টস বেশিদিন থাকে না।",google_play,5,2026-02-22 14:40:08,neutral,0.0,Other,0.0
good,google_play,5,2026-02-21 14:40:03,positive,0.4404,Other,0.0
"WhatsApp saya mengalami bug, nama kontak yang sudah saya simpan ketika saya membuka grup, nama kontak itu mendadak hilang",google_play,2,2026-02-20 14:39:45,neutral,0.0,Bug,0.0
good,google_play,5,2026-02-19 14:39:41,positive,0.4404,Other,0.0
video weak and voice,google_play,5,2026-02-18 14:39:40,negative,-0.4404,Other,2818.19
status quality,google_play,1,2026-02-17 14:39:18,neutral,0.0,Other,0.0
awesome,google_play,2,2026-02-23 14:39:11,positive,0.6249,Other,0.0
whatsapp is the best,google_play,5,2026-02-22 14:39:09,positive,0.6369,Other,0.0
"every thing ok-ish but after the recent update , i can't use meta ai like i send one question and before it gives me the answer it exits and when i try to see the answer it will exit again and also i can't create my new avatar im stuck with the old one and also it sends random chats to me everytime i enter whatsapp and i have to delete it constantly😧😧😧😧",google_play,2,2026-02-21 14:39:02,negative,-0.1207,Other,2798.69
super ok nice,google_play,5,2026-02-20 14:38:52,positive,0.836,Other,0.0
very happy I'm,google_play,5,2026-02-19 14:38:33,positive,0.6115,Other,0.0
Unnecessary masege not give me,google_play,5,2026-02-18 14:38:29,neutral,0.0,Other,0.0
Great service,google_play,5,2026-02-17 14:38:24,positive,0.6249,Other,0.0
❤️❤️,google_play,5,2026-02-23 14:38:22,neutral,0.0,Other,0.0
good,google_play,5,2026-02-22 14:38:16,positive,0.4404,Other,0.0
nice,google_play,5,2026-02-21 14:38:13,positive,0.4215,Other,0.0
nice and easy to use,google_play,5,2026-02-20 14:37:57,positive,0.6908,Other,0.0
nice,google_play,5,2026-02-19 14:37:51,positive,0.4215,Other,0.0
good 👍 ho,google_play,5,2026-02-18 14:37:41,positive,0.4404,Other,0.0
good,google_play,5,2026-02-17 14:37:37,positive,0.4404,Other,0.0
Nice,google_play,5,2026-02-23 14:37:34,positive,0.4215,Other,0.0
my WhatsApp is not good working this automatically log out please fix the problem,google_play,1,2026-02-22 14:37:33,negative,-0.4226,Bug,100.55
it's good to use guys,google_play,2,2026-02-21 14:37:31,positive,0.4404,Other,0.0
good,google_play,4,2026-02-20 14:37:23,positive,0.4404,Other,0.0
mera WhatsApp bhi chalu nahin ho raha hai sir,google_play,5,2026-02-19 14:37:21,neutral,0.0,Other,0.0
good communication,google_play,5,2026-02-18 14:37:19,positive,0.4404,Other,0.0
good app,google_play,5,2026-02-17 14:36:57,positive,0.4404,Other,0.0
its awesome thanks 👍 you,google_play,2,2026-02-23 14:36:55,positive,0.7906,Other,0.0
good,google_play,5,2026-02-22 14:36:52,positive,0.4404,Other,0.0
good,google_play,1,2026-02-21 14:36:34,positive,0.4404,Other,0.0
Good,google_play,2,2026-02-20 14:36:33,positive,0.4404,Other,0.0
WhatsApp is the best,google_play,5,2026-02-19 14:36:22,positive,0.6369,Other,0.0
good,google_play,5,2026-02-18 14:36:22,positive,0.4404,Other,0.0
kudoz to u guy's,google_play,5,2026-02-17 14:36:16,neutral,0.0,Other,0.0
"WhatsApp is a fast, reliable messaging app that makes staying connected effortless. End-to-end encryption ensures privacy, while features like voice notes, video calls, group chats, and file sharing make it versatile for both personal and professional use. Its simple interface and low data usage make it accessible for everyone.",google_play,5,2026-02-23 14:36:11,positive,0.4939,Feature Request,0.0
Ok 👍,google_play,5,2026-02-22 14:36:09,positive,0.296,Other,0.0
nicevery good,google_play,1,2026-02-21 14:36:05,positive,0.4404,Other,0.0
nice app,google_play,5,2026-02-20 14:35:51,positive,0.4215,Other,0.0
best,google_play,5,2026-02-19 14:35:41,positive,0.6369,Other,0.0
better,google_play,5,2026-02-18 14:35:22,positive,0.4404,Other,0.0
খুব ভালো,google_play,5,2026-02-17 14:35:11,neutral,0.0,Other,0.0
good,google_play,5,2026-02-23 14:35:05,positive,0.4404,Other,0.0
nice,google_play,3,2026-02-22 14:35:05,positive,0.4215,Other,0.0
whatsapp is very important to us,google_play,5,2026-02-21 14:35:03,positive,0.2716,Other,0.0
Happy,google_play,5,2026-02-20 14:35:02,positive,0.5719,Other,0.0
😊,google_play,5,2026-02-19 14:35:01,neutral,0.0,Other,0.0
thank you,google_play,5,2026-02-18 14:35:00,positive,0.3612,Other,0.0
Best,google_play,5,2026-02-17 14:34:46,positive,0.6369,Other,0.0
good conversation with other countries,google_play,5,2026-02-23 14:34:36,positive,0.4404,Other,0.0
good 👍,google_play,5,2026-02-22 14:34:04,positive,0.4404,Other,0.0
lovely,google_play,5,2026-02-21 14:34:01,positive,0.5859,Other,0.0
voice not clear,google_play,4,2026-02-20 14:33:50,negative,-0.2924,Other,2810.27
It's great,google_play,5,2026-02-19 14:33:36,positive,0.6249,Other,0.0
this app is so special,google_play,5,2026-02-18 14:33:23,positive,0.541,Other,0.0
excellent,google_play,5,2026-02-17 14:33:21,positive,0.5719,Other,0.0
get off,google_play,5,2026-02-23 14:33:17,neutral,0.0,Other,0.0
super,google_play,5,2026-02-22 14:33:13,positive,0.5994,Other,0.0
Very good,google_play,5,2026-02-21 14:33:13,positive,0.4927,Other,0.0
good,google_play,5,2026-02-20 14:33:11,positive,0.4404,Other,0.0
good 👍,google_play,3,2026-02-19 14:33:10,positive,0.4404,Other,0.0
goated to ragebait people,google_play,5,2026-02-18 14:33:03,neutral,0.0,Other,0.0
openfree,google_play,5,2026-02-17 14:33:02,neutral,0.0,Other,0.0
💗,google_play,5,2026-02-23 14:32:58,neutral,0.0,Other,0.0
Its a good app. Through it I‘ve been able to connect with my far away friends who seemed lost. It has also helped me with academic work because my classmates send me notes and books via whapp.,google_play,5,2026-02-22 14:32:40,positive,0.5719,Other,0.0
this is amazing,google_play,5,2026-02-21 14:32:38,positive,0.5859,Other,0.0
good,google_play,5,2026-02-20 14:32:32,positive,0.4404,Other,0.0
it's so so efficient,google_play,5,2026-02-19 14:32:28,positive,0.6078,Other,0.0
Best Communication application,google_play,5,2026-02-18 14:32:28,positive,0.6369,Other,0.0
best,google_play,5,2026-02-17 14:32:21,positive,0.6369,Other,0.0
super,google_play,5,2026-02-23 14:32:01,positive,0.5994,Other,0.0
Awsume,google_play,5,2026-02-22 14:31:57,neutral,0.0,Other,0.0
superb,google_play,5,2026-02-21 14:31:46,positive,0.6249,Other,0.0
"its absolutely brilliant, keeps me in touch with my family and friends, and pictures , best app ever .",google_play,5,2026-02-20 14:31:22,positive,0.908,Other,0.0
perfect 🥰 💞,google_play,5,2026-02-19 14:31:14,positive,0.5719,Other,0.0
very nice,google_play,5,2026-02-18 14:31:10,positive,0.4754,Other,0.0
Good app,google_play,5,2026-02-17 14:31:05,positive,0.4404,Other,0.0
best ni hai humri any Vali naslo ka leye tabahie hai,google_play,5,2026-02-23 14:31:00,positive,0.6369,Other,0.0
very useful and helpful,google_play,5,2026-02-22 14:30:55,positive,0.7397,Other,0.0
v. v good👍,google_play,5,2026-02-21 14:30:45,neutral,0.0,Other,0.0
excellent,google_play,5,2026-02-20 14:30:43,positive,0.5719,Other,0.0
very good,google_play,5,2026-02-19 14:30:35,positive,0.4927,Other,0.0
Terrible app. The new features are unnecessary.,google_play,1,2026-02-18 14:30:33,negative,-0.4767,Feature Request,99.51
ads suck,google_play,4,2026-02-17 14:30:22,negative,-0.4404,Other,2817.01
"It's excellent, for communication factor. I would like that the user keeps the account over the number phone...",google_play,5,2026-02-23 14:30:20,positive,0.7579,Other,0.0
easier to communicate,google_play,5,2026-02-22 14:30:14,positive,0.4215,Other,0.0
ok,google_play,5,2026-02-21 14:29:54,positive,0.296,Other,0.0
WhatsApp is the best app now,google_play,4,2026-02-20 14:29:49,positive,0.6369,Other,0.0
good,google_play,5,2026-02-19 14:29:45,positive,0.4404,Other,0.0
"it's very good 👍 I like it now, then before",google_play,5,2026-02-18 14:29:43,positive,0.7159,Other,0.0
great,google_play,5,2026-02-17 14:29:35,positive,0.6249,Other,0.0
sab sahi hai,google_play,5,2026-02-23 14:29:28,neutral,0.0,Other,0.0
Good,google_play,5,2026-02-22 14:29:27,positive,0.4404,Other,0.0
nice,google_play,5,2026-02-21 14:29:19,positive,0.4215,Other,0.0
It's clear and effective in communication.,google_play,5,2026-02-20 14:29:15,positive,0.6908,Other,0.0
It's good,google_play,5,2026-02-19 14:29:12,positive,0.4404,Other,0.0
ok,google_play,3,2026-02-18 14:29:06,positive,0.296,Other,0.0
it's fun but for chatting only if they add a feature where you can watch videos from other people like TikTok or something it will be cool,google_play,4,2026-02-17 14:29:05,positive,0.81,Feature Request,0.0
this app as been the best ever,google_play,5,2026-02-23 14:29:03,positive,0.6369,Other,0.0
nikce,google_play,2,2026-02-22 14:28:49,neutral,0.0,Other,0.0
Interesting,google_play,5,2026-02-21 14:28:47,positive,0.4019,Other,0.0
Good,google_play,5,2026-02-20 14:28:28,positive,0.4404,Other,0.0
I like this app because is very important and everybody has this app thank you,google_play,5,2026-02-19 14:28:11,positive,0.7264,Other,0.0
very good,google_play,5,2026-02-18 14:27:58,positive,0.4927,Other,0.0
100% wonderful 👍,google_play,5,2026-02-17 14:27:57,positive,0.5719,Other,0.0
not good my all data is removed without any reason,google_play,1,2026-02-23 14:27:51,negative,-0.3412,Other,2816.39
excellent,google_play,5,2026-02-22 14:27:50,positive,0.5719,Other,0.0
we are Thankful for Ramadan 6 day's,google_play,1,2026-02-21 14:27:36,positive,0.5719,Other,0.0
Excellent,google_play,3,2026-02-20 14:27:35,positive,0.5719,Other,0.0
good,google_play,5,2026-02-19 14:27:16,positive,0.4404,Other,0.0
really good can you teach me more secrets of WhatsApp,google_play,5,2026-02-18 14:27:15,positive,0.4927,Other,0.0
good,google_play,5,2026-02-17 14:27:10,positive,0.4404,Other,0.0
most hai whatsup,google_play,5,2026-02-23 14:26:50,neutral,0.0,Other,0.0
great for storing links to purchase things,google_play,5,2026-02-22 14:26:41,positive,0.6249,Other,0.0
nice work,google_play,5,2026-02-21 14:26:38,positive,0.4215,Other,0.0
bekar WhatsApp Koi kam Karen mere mobile mein aadhe ghante se searching ho raha hai pata nahin kya koi bhi ise download na Karen,google_play,1,2026-02-20 14:26:34,neutral,0.0,Other,0.0
Nice app,google_play,5,2026-02-19 14:26:20,positive,0.4215,Other,0.0
I love it,google_play,5,2026-02-18 14:26:20,positive,0.6369,Other,0.0
𝗶𝘀 𝗮𝗽 𝗶𝘀 𝗰𝗼𝗼𝗹 😘😘😘🤩,google_play,5,2026-02-17 14:26:05,neutral,0.0,Other,0.0
favourite app on my phone 📱,google_play,5,2026-02-23 14:26:04,neutral,0.0,Other,0.0
good apps,google_play,1,2026-02-22 14:25:58,positive,0.4404,Other,0.0
excellent,google_play,5,2026-02-21 14:25:56,positive,0.5719,Other,0.0
Always handy and efficient,google_play,5,2026-02-20 14:25:52,positive,0.4215,Other,0.0
very bad,google_play,1,2026-02-19 14:25:51,negative,-0.5849,Other,2828.99
very good 👍🏻,google_play,5,2026-02-18 14:25:38,positive,0.4927,Other,0.0
Excellent app 👌,google_play,5,2026-02-17 14:25:33,positive,0.5719,Other,0.0
great app,google_play,4,2026-02-23 14:25:28,positive,0.6249,Other,0.0
excellent,google_play,5,2026-02-22 14:25:19,positive,0.5719,Other,0.0
this is aap so amazing 😍,google_play,5,2026-02-21 14:25:18,positive,0.7065,Other,0.0
Gud,google_play,5,2026-02-20 14:25:12,neutral,0.0,Other,0.0
good,google_play,5,2026-02-19 14:25:11,positive,0.4404,Other,0.0
good,google_play,5,2026-02-18 14:25:10,positive,0.4404,Other,0.0
it's really good,google_play,5,2026-02-17 14:25:02,positive,0.4927,Other,0.0
👌,google_play,4,2026-02-23 14:25:01,neutral,0.0,Other,0.0
this is a great app for communication..thank u Mark Zuckerberg for this,google_play,5,2026-02-22 14:24:56,positive,0.6249,Other,0.0
Awesome app for communication. Messages shared herein were recently declared to be binding by a Kenyan court.,google_play,5,2026-02-21 14:24:49,positive,0.7579,Other,0.0
thank you,google_play,5,2026-02-20 14:24:44,positive,0.3612,Other,0.0
nice,google_play,5,2026-02-19 14:24:15,positive,0.4215,Other,0.0
good,google_play,5,2026-02-18 14:24:14,positive,0.4404,Other,0.0
good,google_play,4,2026-02-17 14:24:08,positive,0.4404,Other,0.0
this is best platform all the time goat 🐐,google_play,5,2026-02-23 14:24:03,positive,0.6369,Other,0.0
excellent,google_play,5,2026-02-22 14:23:45,positive,0.5719,Other,0.0
nice 💯,google_play,5,2026-02-21 14:23:41,positive,0.4215,Other,0.0
great but could be much better,google_play,4,2026-02-20 14:23:17,positive,0.7506,Other,0.0
Happy Ramadan 🌙🥰.,google_play,2,2026-02-19 14:23:11,positive,0.5719,Other,0.0
well setting,google_play,5,2026-02-18 14:23:10,positive,0.2732,Other,0.0
"well, all's going on well for now..!",google_play,3,2026-02-17 14:23:07,positive,0.4939,Other,0.0
we need themes for what's up from another update,google_play,5,2026-02-23 14:23:03,neutral,0.0,Feature Request,0.0
u guys ban me a lot I don't like it,google_play,1,2026-02-22 14:23:00,negative,-0.6917,Other,2841.65
so good.,google_play,5,2026-02-21 14:22:49,positive,0.4927,Other,0.0
it the best and reliable,google_play,5,2026-02-20 14:22:45,positive,0.6369,Other,0.0
good,google_play,5,2026-02-19 14:22:43,positive,0.4404,Other,0.0
nice,google_play,5,2026-02-18 14:22:41,positive,0.4215,Other,0.0
best c,google_play,5,2026-02-17 14:22:39,positive,0.6369,Other,0.0
Interested,google_play,5,2026-02-23 14:22:37,positive,0.4019,Other,0.0
mast,google_play,5,2026-02-22 14:22:20,neutral,0.0,Other,0.0
very very use ful,google_play,5,2026-02-21 14:22:08,neutral,0.0,Other,0.0
Okay,google_play,5,2026-02-20 14:22:07,positive,0.2263,Other,0.0
good,google_play,5,2026-02-19 14:22:03,positive,0.4404,Other,0.0
I'm enjoying it,google_play,5,2026-02-18 14:21:42,positive,0.5267,Other,0.0
better,google_play,4,2026-02-17 14:21:32,positive,0.4404,Other,0.0
Good Job,google_play,5,2026-02-23 14:21:27,positive,0.4404,Other,0.0
very fast and reliable in delivery of messages clear in making calls I recommend the app for its great work,google_play,4,2026-02-22 14:21:13,positive,0.8481,Performance,0.0
ممتاز,google_play,5,2026-02-21 14:21:12,neutral,0.0,Other,0.0
really good,google_play,5,2026-02-20 14:21:04,positive,0.4927,Other,0.0
good,google_play,5,2026-02-19 14:21:02,positive,0.4404,Other,0.0
super,google_play,5,2026-02-18 14:21:02,positive,0.5994,Other,0.0
good,google_play,5,2026-02-17 14:21:01,positive,0.4404,Other,0.0
osm,google_play,5,2026-02-23 14:20:59,neutral,0.0,Other,0.0
I love this app,google_play,5,2026-02-22 14:20:51,positive,0.6369,Other,0.0
good,google_play,5,2026-02-21 14:20:47,positive,0.4404,Other,0.0
nice,google_play,5,2026-02-20 14:20:35,positive,0.4215,Other,0.0
Good,google_play,5,2026-02-19 14:20:28,positive,0.4404,Other,0.0
ok,google_play,5,2026-02-18 14:20:25,positive,0.296,Other,0.0
excellent service,google_play,5,2026-02-17 14:20:25,positive,0.5719,Other,0.0
Amazing way of communicating,google_play,5,2026-02-23 14:20:21,positive,0.5859,Other,0.0
good,google_play,5,2026-02-22 14:20:21,positive,0.4404,Other,0.0
Good,google_play,5,2026-02-21 14:20:13,positive,0.4404,Other,0.0
good good,google_play,5,2026-02-20 14:20:08,positive,0.7003,Other,0.0
bad experience,google_play,5,2026-02-19 14:20:02,negative,-0.5423,Other,2826.15
good,google_play,5,2026-02-18 14:19:49,positive,0.4404,Other,0.0
good,google_play,5,2026-02-17 14:19:45,positive,0.4404,Other,0.0
voice call is not clear,google_play,3,2026-02-23 14:19:34,negative,-0.2924,Other,2812.61
"WhatsApp is a great app and I use it daily, but the new @all tag feature in groups is quite disturbing. Even though only admins can use it, it generates unnecessary notifications for everyone, especially in large groups. Many admins use it too frequently for non-urgent messages. Please consider adding an option to disable @all notifications or limit its usage. More control over mentions would greatly improve the user experience. Overall, still a very useful app.",google_play,1,2026-02-22 14:19:14,positive,0.8477,Feature Request,0.0
we are making good improvements,google_play,5,2026-02-21 14:18:55,positive,0.6369,Other,0.0
Nice,google_play,5,2026-02-20 14:18:46,positive,0.4215,Other,0.0
Good warsap,google_play,5,2026-02-19 14:18:46,positive,0.4404,Other,0.0
i love it,google_play,1,2026-02-18 14:18:45,positive,0.6369,Other,0.0
Encouraging each others on duty,google_play,1,2026-02-17 14:18:36,positive,0.5267,Other,0.0
good 👍,google_play,5,2026-02-23 14:18:29,positive,0.4404,Other,0.0
Good,google_play,4,2026-02-22 14:18:25,positive,0.4404,Other,0.0
fast services,google_play,5,2026-02-21 14:18:18,neutral,0.0,Performance,0.0
good,google_play,5,2026-02-20 14:18:11,positive,0.4404,Other,0.0
good way to use and it's is very helpful to stay in touch with family,google_play,5,2026-02-19 14:18:01,positive,0.7178,Other,0.0
good,google_play,5,2026-02-18 14:17:59,positive,0.4404,Other,0.0
bit of a faff turning off photo storage that goes on to devices,google_play,4,2026-02-17 14:17:58,neutral,0.0,Other,0.0
good,google_play,5,2026-02-23 14:17:50,positive,0.4404,Other,0.0
very helpful,google_play,5,2026-02-22 14:17:47,positive,0.4754,Other,0.0
sorry,google_play,5,2026-02-21 14:17:34,negative,-0.0772,Other,2795.56
booom,google_play,5,2026-02-20 14:17:25,neutral,0.0,Other,0.0
Good,google_play,5,2026-02-19 14:17:13,positive,0.4404,Other,0.0
good,google_play,5,2026-02-18 14:17:12,positive,0.4404,Other,0.0
a great app,google_play,5,2026-02-17 14:17:10,positive,0.6249,Other,0.0
good,google_play,5,2026-02-23 14:17:07,positive,0.4404,Other,0.0
it does not show that someone had block you or not,google_play,3,2026-02-22 14:17:02,negative,-0.4404,Other,2822.88
it's best,google_play,5,2026-02-21 14:17:00,positive,0.6369,Other,0.0
WhatsApp is good app,google_play,5,2026-02-20 14:16:53,positive,0.4404,Other,0.0
nice,google_play,5,2026-02-19 14:16:45,positive,0.4215,Other,0.0
جميل جدا,google_play,5,2026-02-18 14:16:18,neutral,0.0,Other,0.0
powerful,google_play,5,2026-02-17 14:16:11,positive,0.4215,Other,0.0
i have no brightnss opetion in video call,google_play,3,2026-02-23 14:16:08,negative,-0.296,Other,2812.89
"it's very nice and easy to make calls, messages and others",google_play,5,2026-02-22 14:16:04,positive,0.7397,Other,0.0
🤩🤩,google_play,5,2026-02-21 14:15:57,neutral,0.0,Other,0.0
thanks soooooo good,google_play,5,2026-02-20 14:15:55,positive,0.7003,Other,0.0
very good,google_play,5,2026-02-19 14:15:52,positive,0.4927,Other,0.0
excellent,google_play,5,2026-02-18 14:15:43,positive,0.5719,Other,0.0
This app is convenient for me. As a person who doesn't like phone calls it makes things easier for me to talk to a person through texting rather than calling or sending sis because most people hardly ever check their sis inbox,google_play,5,2026-02-17 14:15:38,positive,0.1754,Other,0.0
Wah tee achha whatsapp hai,google_play,3,2026-02-23 14:15:19,neutral,0.0,Other,0.0
"​Feature Request: Online Status Pop-ups ​Please add a feature to show a pop-up notification when a contact from our chat list comes online. Many third-party apps already have this ""Online Toast"" feature, and it’s very helpful for knowing who is active without checking each chat manually. It would be great if this could be added as an optional setting in the official app to improve user experience. Thanks!",google_play,4,2026-02-22 14:15:15,positive,0.9516,Feature Request,0.0
just perfect,google_play,5,2026-02-21 14:15:12,positive,0.5719,Other,0.0
very nice app 🙂,google_play,5,2026-02-20 14:15:03,positive,0.4754,Other,0.0
🤘,google_play,5,2026-02-19 14:14:39,neutral,0.0,Other,0.0
nice 👍 appp,google_play,5,2026-02-18 14:14:39,positive,0.4215,Other,0.0
brilliant,google_play,5,2026-02-17 14:14:39,positive,0.5859,Other,0.0
calling is so bad,google_play,2,2026-02-23 14:14:38,negative,-0.6696,Other,2841.78
I am now going to use so give me time Stil.l Thank You. I taped on update and It took longer time and still has not been completed. I don't understand why? Please I am still having problem with the frequently operations of my WhatsApp pages So please try and do something about it. Thank You; I hope for the Best I have given you 4 🌟,google_play,4,2026-02-22 14:14:27,positive,0.7562,Bug,0.0
we are facing problem the app will automatically login out why I don't now please resolve the issue,google_play,1,2026-02-21 14:14:15,negative,-0.7046,Bug,119.73
so good,google_play,5,2026-02-20 14:14:00,positive,0.4927,Other,0.0
Best app so far,google_play,5,2026-02-19 14:13:44,positive,0.6369,Other,0.0
good app for business,google_play,5,2026-02-18 14:13:29,positive,0.4404,Other,0.0
good,google_play,5,2026-02-17 14:13:25,positive,0.4404,Other,0.0
"totally terrible assistance, simple ai generated messanger, that even can't transfer to real agent;",google_play,1,2026-02-23 14:13:25,negative,-0.5256,Other,2830.65
exillent,google_play,5,2026-02-22 14:13:16,neutral,0.0,Other,0.0
too much smood,google_play,5,2026-02-21 14:13:13,neutral,0.0,Other,0.0
good luck,google_play,5,2026-02-20 14:13:09,positive,0.7096,Other,0.0
Very nice app,google_play,5,2026-02-19 14:13:02,positive,0.4754,Other,0.0
nice,google_play,3,2026-02-18 14:13:01,positive,0.4215,Other,0.0
"Whatsapp has become a daily app for millions of users and its very handy and good app. The big issue is that there must be a feature to auto delete duplicate files shared in groups and chats. Because it drains memory with garbage from these images, docs & videos !!!",google_play,3,2026-02-17 14:12:45,positive,0.6771,Bug,0.0
I think whatsApp is the best,google_play,5,2026-02-23 14:12:42,positive,0.6369,Other,0.0
Good,google_play,5,2026-02-22 14:12:41,positive,0.4404,Other,0.0
keep on trying,google_play,5,2026-02-21 14:12:34,neutral,0.0,Other,0.0
good app,google_play,5,2026-02-20 14:12:26,positive,0.4404,Other,0.0
fantastic,google_play,5,2026-02-19 14:12:25,positive,0.5574,Other,0.0
spam fest,google_play,1,2026-02-18 14:12:22,negative,-0.3612,Other,2813.12
good,google_play,5,2026-02-17 14:12:16,positive,0.4404,Other,0.0
very good and no network issues,google_play,5,2026-02-23 14:12:11,positive,0.1851,Bug,0.0
